Province/State,Study Pop Size (N),Proportion of values entered in row (%),Study length (days),Median Age,Mean Age,Age SD,Age LQ,Age UQ,% Healthcare Worker,% Male,% White or European,% African American,% Asian,% Hispanic or Latino,% Multiple ethnicities or other,Exposure history (%),Exposure - Wuhan Travel (%),Exposure - Personal Contact (%),Incubation period (days) - Mean,Incubation period (days) - Median,Incubation period (days) - LQ,Incubation period (days) -  Higher Quartile,Time From Symptoms Appearance to Hospitalization (days) - Mean,Time From Symptoms Appearance to Hospitalization (days) - Median,Time From Symptoms Appearance to Hospitalization (days) - LQ,Time From Symptoms Appearance to Hospitalization (days) - UQ,Smoking history,Current drinker,BMI,Obesity,Any Comorbidity,Hypertension,Diabetes,Cardiovascular Disease (incl. CAD),Chronic obstructive lung (COPD),Cancer (Any),Liver Disease (any),Cerebrovascular Disease,Chronic kidney/renal disease,Other,Fever,Average temperature (celsius),Max temperature (celsius),Respiratory rate > 24 breaths per min,Cough,Shortness of Breath (dyspnoea),Headache,Sputum (/Expectoration),Myalgia (Muscle Pain),Fatigue,Upper air-way congestion,Diarrhoea,Nausea or Vomiting,Loss of Appetite/Anorexia,Sore Throat/Stuffy Nose,Chills,Chest Pain,Loss of smell/taste,Disease Severity Asymptomatic,Disease Severity General,Disease Severity Severe,Disease Severity Critical,"Imaging Findings Available? (yes=1, no=0)",White Blood Cell Count (10^9/L) - Median,White Blood Cell Count (10^9/L) - LQ,White Blood Cell Count (10^9/L) - UQ,Lymphocyte Count (10^9/L) - Median,Lymphocyte Count (10^9/L) - LQ,Lymphocyte Count (10^9/L) - UQ,CD4+ T Lymphocyte (Count),CD8+ T Lymphocyte (Count),Platelet Count (10^9/L) - Median,Platelet Count (10^9/L) - LQ,Platelet Count (10^9/L) - UQ,Neutrophil Count (10^9/L) - Median,Neutrophil Count (10^9/L) - LQ,Neutrophil Count (10^9/L) - UQ,Hemoglobin (g/L) - Median,Hemoglobin (g/L) - LQ,Hemoglobin (g/L) - UQ,Hematocrit (%),Albumin (g/L),Alanine Aminotransferase (U/L),Aspartate Aminotransferase (U/L),Total Bilirubin (umol/L) - Median,Total Bilirubin (umol/L) - LQ,Total Bilirubin (umol/L) - UQ,Blood Urea Nitrogen (mmol/L),Creatinine,Creatine Kinase (U/L),C-Reactive Protein (mg/L),Gamma-Glutamyl Transferase (U/L),Interleukin-6 (pg/mL),Procalcitonin (ng/mL),D-Dimer (mg/L),Prothrombin Time (s),Antibiotic,Antiviral (Any),Uses Kaletra,Uses Favipiravir,Uses Tamiflu (oseltamivir),Uses Remdesivir,Uses umif+lop-rit,Uses Arbidol (umifenovir),Uses hydroxychloroquine and/or chloroquine,"Corticosteroid (including Glucocorticoid, Methylprednisolone)",Intravenous immunoglobin,Nasal cannula,High-flow nasal cannula oxygen therapy,Oxygen therapy,Noninvasive mechanical ventilation,Invasive mechanical ventilation,ECMO,Renal replacement therapy,Interferon Alpha-1b,Thymalfasin and/or Thymosin,Sepsis,Respiratory failure or ARDS,Respiratory failure,ARDS,Hypoxemia,Heart failure,Septic shock / shock,Liver dysfunction,Coagulopathy,Acute cardiac injury,Acute kidney injury (AKI),Secondary infection/ Bacterial infection,Hypoproteinaemia,Acidosis,Hospital admission (%),ICU admission,Discharged (%),"ICU length of stay, days","Hospital length of stay, days",Days to Viral Clearance (Median),Mortality,Projected Mortality (accounting for patients not currently discharged)
Northeast Chongqing,90.0,0.5430666666666667,16.0,49.0,50.751590565866444,12.50512699062937,40.333333333333336,59.0,0.19506666666666664,0.5353333333333333,0.0,0.0,1.0,0.0,0.0,0.8813333333333334,0.5075340314136129,0.16133333333333333,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.05866666666666667,0.09048695652173915,25.414318181818185,0.22396153846153852,0.39399999999999996,0.09666666666666668,0.115,0.07066666666666667,0.03333333333333333,0.03833333333333333,0.016666666666666666,0.10271027027027028,0.04621775362318841,0.15895560975609752,0.88,37.97568421052632,38.46796491228069,0.2547387755102041,0.7816666666666666,0.13899999999999998,0.2806666666666667,0.10533333333333333,0.3543333333333334,0.3543333333333334,0.14227399999999998,0.17033333333333334,0.024000000000000004,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.042900000000000015,0.07663650793650793,0.5794065843621399,0.2970368421052631,0.3012145539906103,1.0,5.366666666666667,4.333333333333333,7.566666666666667,1.0333333333333332,0.7000000000000001,1.3666666666666665,311.51186046511634,210.01124999999993,158.33333333333334,128.33333333333334,225.66666666666666,3.733333333333333,6.771015625,9.829765625000004,132.33333333333334,125.33333333333333,145.66666666666666,23.007777777777775,42.13333333333333,24.76666666666667,29.8,9.0,6.433333333333334,14.433333333333332,6.3544347826086955,65.16666666666667,73.73333333333333,36.4,24.443,35.39912280701754,0.08666666666666667,0.4333333333333333,12.742307692307692,0.5206666666666667,1.0,1.0,0.0,0.0,0.19820512820512817,0.0,0.0,0.0,0.3166666666666667,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.3336666666666667,0.010666666666666666,0.0,0.04900000000000001,1.0,0.15182777777777776,0.10729787234042555,0.3690701149425288,0.26040166666666664,0.22233333333333336,0.10818571428571429,0.09557045454545454,0.010666666666666666,0.18166395348837208,0.07981842105263155,0.06933333333333334,0.034,0.02566666666666667,0.04981333333333334,0.049506666666666664,0.89,0.33542986425339355,0.11666666666666665,6.955400000000001,15.356901408450709,14.913725490196079,0.013333333333333334,0.07666666666666667
Northeast Region,36.666666666666664,0.38199999999999995,55.0,46.44,46.44,12.50512699062937,43.559684541639996,60.54107364679063,0.19506666666666664,0.602,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.5757333333333333,0.3058666666666667,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523811,0.09048695652173915,25.414318181818185,0.22396153846153852,0.49032033195020713,0.10523333333333333,0.1398,0.07403333333333333,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027028,0.04621775362318841,0.15895560975609752,0.6574666666666666,37.97568421052632,38.46796491228069,0.2547387755102041,0.45883333333333337,0.20896666666666666,0.026333333333333334,0.27658539325842696,0.16123333333333334,0.10523333333333333,0.14227399999999998,0.14806666666666665,0.12176666666666668,0.12811489361702127,0.16123333333333334,0.1659121951219512,0.12419999999999999,0.042900000000000015,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,1.0,6.696666666666666,4.728365019011406,7.721877394636018,1.3833333333333335,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999993,184.99058536585366,143.51270718232044,232.330773480663,6.805492227979275,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,45.21,34.449754901960794,20.276666666666667,7.228165137614675,16.217363636363636,6.3544347826086955,54.46,96.74351562499999,27.75,24.443,35.39912280701754,0.08666666666666667,0.8466666666666667,12.742307692307692,0.6646666666666666,0.9736666666666668,0.25666666666666665,0.0,0.04123333333333334,0.19820512820512817,0.37673333333333336,0.7404000000000001,0.0,0.2303666666666667,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204082,0.3189,0.22219999999999998,0.10729787234042555,0.3690701149425288,0.26040166666666664,0.09546666666666666,0.47386666666666666,0.09557045454545454,0.09818415841584156,0.4310333333333333,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.04981333333333334,0.049506666666666664,0.7000000000000001,0.33542986425339355,1.0,6.955400000000001,15.356901408450709,14.913725490196079,0.0,0.0
Paris,11.0,0.264,8.0,58.7,58.7,12.50512699062937,43.559684541639996,60.54107364679062,0.19506666666666667,0.6363,0.09761794871794874,0.019841577825159915,0.8769964360587003,0.007969298245614036,0.007665738758029979,0.8035890173410404,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.1818,0.7272,0.0,0.0,0.0,0.0,0.4545,0.0,0.0,0.0,0.0909,0.9009,37.97568421052632,38.46796491228069,0.2547387755102041,0.6014235135135132,0.2963363636363635,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,5.510903426791277,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,1.0,0.0,0.0,0.0,0.1982051282051282,0.0,0.0,1.0,0.0,0.0,0.9009,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.09,0.18,6.955400000000001,15.356901408450709,14.913725490196079,0.09,0.33
Qingdao/Wuhan,74.0,0.3483,38.0,6.0,6.0,12.50512699062937,0.1,15.08,0.19506666666666667,0.5946,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.5075340314136129,0.9559,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.0,0.0,25.41431818181818,0.22396153846153852,0.0,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.15895560975609752,0.2703,38.6,40.1,0.2547387755102041,0.3243,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.0,0.0676,0.14227399999999998,0.0405,0.10479531250000007,0.0405,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.4054,0.5191098765432098,0.2955552631578946,0.3012145539906103,1.0,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,1.9,24.443,35.39912280701754,0.1,82.3307650273224,12.742307692307692,0.3552,0.8457750000000002,0.0,0.0,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.013000000000000001,0.24624331210191086,0.4612266666666666,0.0,0.6681219298245614,0.013000000000000001,0.0,0.0,0.0,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,1.0,6.955400000000001,11.0,14.913725490196079,0.0,0.0
Seven hospitals,41.333333333333336,0.5449,16.0,41.666666666666664,41.666666666666664,12.50512699062937,33.333333333333336,52.0,0.19506666666666664,0.5643333333333334,0.0,0.0,1.0,0.0,0.0,0.37333333333333335,0.37333333333333335,0.342,4.0,4.0,3.3333333333333335,5.333333333333333,3.5,3.5,2.3333333333333335,5.1000000000000005,0.10189523809523811,0.09048695652173915,25.414318181818185,0.22396153846153852,0.3193333333333333,0.07866666666666668,0.015333333333333332,0.14639411764705887,0.015333333333333332,0.07309664179104476,0.11233333333333333,0.015333333333333332,0.016666666666666666,0.15895560975609752,0.7766666666666667,37.97568421052632,38.46796491228069,0.03,0.8066666666666666,0.03,0.3333333333333333,0.5643333333333334,0.5166666666666667,0.5166666666666667,0.14227399999999998,0.056666666666666664,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.042900000000000015,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,1.0,4.7,3.5,5.866666666666666,1.0,0.7999999999999999,1.4666666666666668,311.51186046511634,210.01124999999993,178.16666666666666,137.86666666666667,215.4333333333333,2.8666666666666667,6.771015625,9.829765625000004,137.0,128.36666666666667,151.86666666666667,23.007777777777775,37.45769230769232,22.166666666666668,26.166666666666668,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,71.63333333333334,66.8,39.317966804979264,24.443,35.39912280701754,0.04,0.20000000000000004,12.742307692307692,0.4503333333333333,0.8846666666666666,0.734,0.0,0.0,0.19820512820512817,0.33066666666666666,0.3473333333333333,0.0,0.25333333333333335,0.0,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.0,0.015366666666666667,0.03792926829268293,0.0,0.42,0.0,0.10729787234042555,0.3690701149425288,0.26040166666666664,0.016666666666666666,0.10818571428571429,0.09557045454545454,0.09818415841584156,0.18166395348837208,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.04981333333333334,0.049506666666666664,0.9833333333333334,0.016666666666666666,0.016666666666666666,6.955400000000001,15.356901408450709,14.913725490196079,0.0,0.23270114942528738
Shandong,219.6,0.13258,26.4,51.369703859015395,50.201272452693146,12.50512699062937,43.559684541639996,60.54107364679062,0.19506666666666667,0.5048039583333332,0.0,0.0,0.8,0.0,0.0,0.8035890173410405,0.5075340314136129,0.3689053892215569,6.637199999999998,5.959607843137255,4.23840909090909,8.203863636363636,6.603166666666668,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.2239615384615385,0.49032033195020713,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.15895560975609752,0.735911838790932,37.97568421052632,38.46796491228069,0.2547387755102041,0.5529388108108105,0.2963363636363635,0.12239550000000006,0.27658539325842696,0.22474976744186032,0.28796134453781513,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.1242,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,5.510903426791277,6.028046357615899,4.728365019011406,7.721877394636019,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625000001,9.829765625000004,119.12487341772153,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614676,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7321165853658537,0.8744200000000001,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191083,0.46122666666666656,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042557,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,0.9474846625766873,0.3354298642533936,0.4739028132992327,6.9554,15.356901408450707,14.913725490196077,0.1359652928416486,0.23270114942528736
Shanghai,146.15384615384616,0.45376153846153844,23.76923076923077,50.77972226702367,47.538950943343515,26.003943838945666,41.1813928653723,56.24972629851876,0.16466666666666668,0.6315092147435897,0.037545364891518745,0.007631376086599967,0.952690936945654,0.0030651147098515524,0.002948361060780761,0.8791317029791019,0.48905155054369714,0.2757328420082911,6.637199999999997,5.959607843137254,4.238409090909089,8.203863636363636,5.786320512820513,6.3845368916797485,4.796359781950333,8.654332307692307,0.09453479853479857,0.09048695652173913,25.41431818181818,0.22396153846153852,0.2947908713692945,0.18979982162764772,0.10193825079030559,0.07630542986425341,0.04299363305613305,0.028952812858783,0.1196160839160839,0.06320632016632016,0.022391443701226314,0.09820686679174483,0.8772415229606666,37.97568421052632,38.4679649122807,0.2748995290423862,0.6241941164241164,0.31638671328671314,0.1187353461538462,0.26771313742437336,0.2228844364937387,0.42590820943762125,0.18370707692307692,0.29625403183023874,0.09408906250000007,0.14731031096563013,0.17652237362637366,0.16591219512195116,0.18553846153846154,0.04290000000000001,0.043419658119658124,0.479520702754036,0.35529898785425096,0.16603860599494402,41.50587107596454,5.742007131940908,4.852056156770986,8.640288829944005,9.829458782260085,8.380096153846155,10.316947115384615,336.47066189624326,217.7425,183.30045028142587,141.53285167870803,233.3544411389716,28.071343164607413,27.185006009615385,31.969140625,94.5883641674781,110.91210407239821,133.17409502262447,23.007777777777783,37.71479289940829,27.33844364937388,33.4652149321267,11.006490384615384,7.2447424135497505,15.659510489510492,6.218795986622074,63.7821121971951,103.80270432692306,39.28890520268114,24.443,35.4608636977058,1.2972987477638636,63.815973097940315,13.163313609467455,0.746068574108818,0.801973076923077,0.6094039806347499,0.009047079236552921,0.09144931805782872,0.12197238658777122,0.0966,0.5179524216524215,0.03313438614365767,0.22059331453886427,0.12557589416952475,0.6684471794871795,0.6238343728343729,0.8554315114709852,0.1662832357859532,0.21762786324786326,0.037929268292682936,0.07102904238618522,0.6237297872340425,0.15182777777777773,0.19972995090016368,0.3142577365163572,0.1601544871794872,0.255063435194942,0.06657582417582418,0.09521940559440559,0.08237852246763137,0.1025119856887299,0.0506993927125506,0.15863100961538465,0.07138766788766789,0.08088978562421188,0.049813333333333334,0.06500512820512819,0.9798017932987259,0.3165506439262095,0.5780582333267754,8.804984615384614,13.79294691224269,14.612669683257915,0.1469164024695478,0.11775419982316533
Shenzhen,47.65714285714286,0.45313428571428577,34.285714285714285,52.008571428571436,51.81361035038474,11.367049312217786,49.801061739278865,55.8819903663176,0.15605333333333327,0.565942857142857,0.0,0.0,1.0,0.0,0.0,0.7753936911643269,0.500082124158564,0.2155694952951241,6.569760000000002,6.039114845938377,4.505012987012988,7.877376623376616,6.929204761904763,7.091341107871719,6.538800899887514,8.260541714285715,0.08442748299319726,0.0904869565217391,25.414318181818192,0.22396153846153852,0.4680693420272669,0.25201993374741205,0.1259102230919765,0.17284504201680673,0.04774049227799227,0.052130565031982955,0.014629142857142851,0.03433751351351351,0.06779631469979294,0.11522701045296162,0.8490085714285716,37.84791578947371,38.47345664160398,0.2547387755102041,0.7595668880308881,0.2678784415584415,0.07617547142857146,0.29987319422150877,0.3032713887043189,0.34525948379351723,0.1471534857142856,0.17708299507389166,0.11583825892857147,0.1281148936170213,0.18342733061224498,0.22553881533101047,0.12157714285714291,0.0269657142857143,0.03663641723356008,0.37907714285714283,0.32562,0.325,1.5155318202047174,5.974877010406812,5.373585008147743,6.783661740558293,1.4881060958585384,1.3540000000000003,1.7317857142857138,234.02275747508295,154.84232142857135,176.9531080139373,157.24116022099452,198.9131886345699,5.287782383419688,5.80178125,7.798138392857144,124.2427558770344,115.96573109243701,133.71820168067222,23.007777777777765,40.16615384615384,28.037036544850498,34.466466386554636,10.510178571428574,7.243960681520309,14.522462337662343,5.718313043478262,65.24082872928177,121.3376696428571,60.693641967990516,24.44299999999999,54.68498746867174,1.544850498338871,82.33076502732233,12.742307692307692,0.7504844250871073,0.9294971428571429,0.5170017182817186,0.09293392051557464,0.13303566362715302,0.19820512820512812,0.08004,0.24361350264550258,0.08922616840113529,0.24769741211667906,0.23628265696087353,0.4612266666666666,0.4139693693693691,0.7250153132832081,0.23517222049689443,0.323866565079365,0.06571282229965152,0.08833775510204087,0.6539475379939214,0.1518277777777778,0.1055981762917934,0.5187177668308701,0.2565381904761905,0.47810050880626215,0.10818571428571432,0.09093,0.09257289957567186,0.25386534883720935,0.07561578947368418,0.13415928571428573,0.1090353741496598,0.1330393442622951,0.049813333333333314,0.049506666666666636,0.9665714285714285,0.36347769877181646,0.2985436609426379,6.51354857142857,21.37167806841046,15.081904761904768,0.0842658816237992,0.16577504105090315
Sichuan,40.5,0.518275,59.0,55.75,50.75159056586644,12.50512699062937,44.75,67.0,0.19506666666666667,0.59825,0.0,0.0,1.0,0.0,0.0,0.734,0.423,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.053000000000000005,0.09048695652173915,24.225,0.22396153846153852,0.63025,0.2165,0.2655,0.1,0.17425000000000002,0.0,0.037001818181818164,0.1,0.064,0.5122500000000001,0.48850000000000005,37.97568421052632,38.46796491228069,0.2547387755102041,0.488,0.302,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.34775,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.2933524691358025,0.12943881578947364,0.10617863849765258,5.510903426791277,6.275,4.55,8.225,0.7,0.525,1.1,311.51186046511634,210.01124999999996,159.375,134.0,200.75,4.8,0.525,1.1,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,10.75,6.3999999999999995,18.775,6.3544347826086955,70.775,96.74351562499999,53.125,24.443,35.39912280701754,2.039360465116279,0.8700000000000001,12.742307692307692,0.7157499999999999,0.8457750000000002,0.841,0.0,0.0,0.1982051282051282,0.0,0.36075,0.0,0.56575,0.18525000000000003,0.632,0.09,0.9352499999999999,0.16949999999999998,0.0,0.0,0.1405,0.7735000000000001,0.0,0.028,0.37174999999999997,0.26040166666666664,0.37174999999999997,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.10775,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.72,6.955400000000001,15.356901408450709,14.913725490196079,0.28,0.28
Singapore,12.0,0.43073333333333336,33.0,46.666666666666664,50.751590565866444,12.50512699062937,36.333333333333336,67.33333333333333,0.0,0.47000000000000003,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.36890538922155686,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523811,0.09048695652173915,25.414318181818185,0.22396153846153852,0.3433333333333333,0.3433333333333333,0.12,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027028,0.04621775362318841,0.15895560975609752,0.7666666666666666,37.766666666666666,39.1,0.2547387755102041,0.83,0.12,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.14,0.1438635416666667,0.12811489361702127,0.5933333333333334,0.1659121951219512,0.12419999999999999,0.042900000000000015,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,1.0,4.2,2.0,6.133333333333333,1.1666666666666667,0.8000000000000002,1.6666666666666667,311.51186046511634,210.01124999999993,158.0,120.0,215.66666666666666,2.433333333333333,6.771015625,9.829765625000004,135.33333333333334,11.699999999999998,16.133333333333333,23.007777777777775,37.45769230769232,29.044418604651167,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,31.0,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.3703666666666667,0.3703666666666667,0.3703666666666667,0.0,0.3703666666666667,0.19820512820512817,0.0,0.0,0.0,0.0,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.44333333333333336,0.06,0.27383244444444454,0.03792926829268293,0.08833775510204082,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425288,0.28470111111111107,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584156,0.18166395348837208,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.04981333333333334,0.049506666666666664,1.0,0.14666666666666667,1.0,0.89,17.333333333333332,12.5,0.0,0.0
South Carolina,184.0,0.23600000000000002,41.0,68.99,50.75159056586644,59.315,74.6725,60.54107364679062,0.19506666666666667,0.5503197916666666,0.2848,0.641575,0.8769964360587003,0.007969298245614036,0.073625,0.8035890173410404,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.14385,0.09048695652173915,29.9825,0.22396153846153852,0.49032033195020713,0.29759942028985514,0.678925,0.183925,0.19744999999999996,0.1601,0.09267500000000001,0.131475,0.04621775362318841,0.15895560975609752,0.427025,36.6,38.46796491228069,0.2547387755102041,0.6014235135135132,0.2963363636363635,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,5.510903426791277,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.642675,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.11495,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.8,6.955400000000001,15.356901408450709,14.913725490196079,0.2,0.2
