Subgroup,Study Pop Size (N),Proportion of values entered in row (%),Study length (days),Median Age,Mean Age,Age SD,Age LQ,Age UQ,% Healthcare Worker,% Male,% White or European,% African American,% Asian,% Hispanic or Latino,% Multiple ethnicities or other,Exposure history (%),Exposure - Wuhan Travel (%),Exposure - Personal Contact (%),Incubation period (days) - Mean,Incubation period (days) - Median,Incubation period (days) - LQ,Incubation period (days) -  Higher Quartile,Time From Symptoms Appearance to Hospitalization (days) - Mean,Time From Symptoms Appearance to Hospitalization (days) - Median,Time From Symptoms Appearance to Hospitalization (days) - LQ,Time From Symptoms Appearance to Hospitalization (days) - UQ,Smoking history,Current drinker,BMI,Obesity,Any Comorbidity,Hypertension,Diabetes,Cardiovascular Disease (incl. CAD),Chronic obstructive lung (COPD),Cancer (Any),Liver Disease (any),Cerebrovascular Disease,Chronic kidney/renal disease,Other,Fever,Average temperature (celsius),Max temperature (celsius),Respiratory rate > 24 breaths per min,Cough,Shortness of Breath (dyspnoea),Headache,Sputum (/Expectoration),Myalgia (Muscle Pain),Fatigue,Upper air-way congestion,Diarrhoea,Nausea or Vomiting,Loss of Appetite/Anorexia,Sore Throat/Stuffy Nose,Chills,Chest Pain,Loss of smell/taste,Disease Severity Asymptomatic,Disease Severity General,Disease Severity Severe,Disease Severity Critical,"Imaging Findings Available? (yes=1, no=0)",White Blood Cell Count (10^9/L) - Median,White Blood Cell Count (10^9/L) - LQ,White Blood Cell Count (10^9/L) - UQ,Lymphocyte Count (10^9/L) - Median,Lymphocyte Count (10^9/L) - LQ,Lymphocyte Count (10^9/L) - UQ,CD4+ T Lymphocyte (Count),CD8+ T Lymphocyte (Count),Platelet Count (10^9/L) - Median,Platelet Count (10^9/L) - LQ,Platelet Count (10^9/L) - UQ,Neutrophil Count (10^9/L) - Median,Neutrophil Count (10^9/L) - LQ,Neutrophil Count (10^9/L) - UQ,Hemoglobin (g/L) - Median,Hemoglobin (g/L) - LQ,Hemoglobin (g/L) - UQ,Hematocrit (%),Albumin (g/L),Alanine Aminotransferase (U/L),Aspartate Aminotransferase (U/L),Total Bilirubin (umol/L) - Median,Total Bilirubin (umol/L) - LQ,Total Bilirubin (umol/L) - UQ,Blood Urea Nitrogen (mmol/L),Creatinine,Creatine Kinase (U/L),C-Reactive Protein (mg/L),Gamma-Glutamyl Transferase (U/L),Interleukin-6 (pg/mL),Procalcitonin (ng/mL),D-Dimer (mg/L),Prothrombin Time (s),Antibiotic,Antiviral (Any),Uses Kaletra,Uses Favipiravir,Uses Tamiflu (oseltamivir),Uses Remdesivir,Uses umif+lop-rit,Uses Arbidol (umifenovir),Uses hydroxychloroquine and/or chloroquine,"Corticosteroid (including Glucocorticoid, Methylprednisolone)",Intravenous immunoglobin,Nasal cannula,High-flow nasal cannula oxygen therapy,Oxygen therapy,Noninvasive mechanical ventilation,Invasive mechanical ventilation,ECMO,Renal replacement therapy,Interferon Alpha-1b,Thymalfasin and/or Thymosin,Sepsis,Respiratory failure or ARDS,Respiratory failure,ARDS,Hypoxemia,Heart failure,Septic shock / shock,Liver dysfunction,Coagulopathy,Acute cardiac injury,Acute kidney injury (AKI),Secondary infection/ Bacterial infection,Hypoproteinaemia,Acidosis,Hospital admission (%),ICU admission,Discharged (%),"ICU length of stay, days","Hospital length of stay, days",Days to Viral Clearance (Median),Mortality,Projected Mortality (accounting for patients not currently discharged)
63yo Man (C3),1.0,0.5225,15.0,63.0,63.0,12.50512699062937,63.0,63.0,0.19506666666666667,1.0,0.09761794871794874,0.019841577825159915,0.8769964360587003,0.007969298245614036,0.007665738758029979,1.0,0.0,1.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,1.0,1.0,1.0,1.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.97568421052632,38.46796491228069,1.0,1.0,0.2963363636363635,0.12239550000000006,1.0,0.22474976744186034,0.0,0.0,1.0,0.10479531250000007,0.12811489361702127,0.0,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.0,1.0,0.0,100.0,4.4,4.4,4.4,24.5,24.5,24.5,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,50.0,50.0,50.0,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,1.0,1.0,1.0,0.0,0.0,0.0,0.0966,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049813333333333334,0.049506666666666664,0.9474846625766872,0.3354298642533936,0.0,6.955400000000001,15.356901408450709,14.913725490196079,0.0,0.0
63yo Man (C4),1.0,0.5225,13.0,63.0,63.0,12.50512699062937,63.0,63.0,0.19506666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,5.0,5.0,5.0,5.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15895560975609752,1.0,37.97568421052632,38.46796491228069,0.2547387755102041,1.0,0.2963363636363635,0.0,0.27658539325842696,0.0,0.3399516806722689,0.14227399999999998,0.0,0.0,0.12811489361702127,0.21269771428571435,0.0,0.12419999999999999,0.0,0.0,0.0,0.0,1.0,1.0,6.79,6.79,6.79,0.26,0.26,0.26,18.7,10.9,119.0,119.0,119.0,6.31,6.31,6.31,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,35.1,62.0,107.0,11.248437500000001,7.228165137614675,16.217363636363636,9.81,65.24082872928179,876.0,89.94,24.443,35.39912280701754,9.18,82.3307650273224,12.742307692307692,0.7431457317073171,1.0,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,1.0,1.0,0.4612266666666666,0.4139693693693694,0.6681219298245614,1.0,1.0,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,1.0,1.0,1.0,0.10818571428571429,1.0,1.0,1.0,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,1.0,0.0,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206075,0.23270114942528736
63yo Woman (C4),1.0,0.5225,15.0,63.0,63.0,12.50512699062937,63.0,63.0,0.19506666666666667,0.0,0.09761794871794874,0.019841577825159915,0.8769964360587003,0.007969298245614036,0.007665738758029979,1.0,1.0,0.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,2.0,2.0,2.0,2.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.97568421052632,38.46796491228069,0.0,1.0,0.2963363636363635,0.12239550000000006,0.0,0.22474976744186034,0.0,0.0,0.0,0.10479531250000007,0.12811489361702127,0.0,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.0,1.0,0.0,100.0,6.84,6.84,6.84,6.1,6.1,6.1,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,93.0,93.0,93.0,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,1.0,1.0,1.0,0.0,0.0,0.0,0.0966,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049813333333333334,0.049506666666666664,0.9474846625766872,0.3354298642533936,0.0,6.955400000000001,15.356901408450709,14.913725490196079,0.0,0.0
63yo Woman (C5),1.0,0.5169,13.0,63.0,63.0,12.50512699062937,63.0,63.0,0.19506666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,8.0,8.0,8.0,8.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15895560975609752,1.0,37.97568421052632,38.46796491228069,0.2547387755102041,1.0,0.2963363636363635,0.0,0.27658539325842696,1.0,0.3399516806722689,0.14227399999999998,0.0,0.0,0.12811489361702127,0.21269771428571435,1.0,0.12419999999999999,0.0,0.0,0.0,0.0,1.0,1.0,6.71,6.71,6.71,0.77,0.77,0.77,30.9,23.0,215.0,215.0,215.0,5.43,5.43,5.43,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,38.3,45.3,26.2,11.248437500000001,7.228165137614675,16.217363636363636,4.8,65.24082872928179,96.74351562499999,53.6,24.443,35.39912280701754,0.03,82.3307650273224,12.742307692307692,0.7431457317073171,1.0,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.0,1.0,0.4612266666666666,0.4139693693693694,0.6681219298245614,1.0,0.0,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,1.0,0.0,1.0,0.10818571428571429,0.0,0.0,0.0,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,1.0,0.0,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206075,0.23270114942528736
65yo Woman (C1),1.0,0.5225,13.0,65.0,65.0,12.50512699062937,65.0,65.0,0.19506666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,8.0,8.0,8.0,8.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15895560975609752,1.0,37.97568421052632,38.46796491228069,0.2547387755102041,1.0,0.2963363636363635,0.0,0.27658539325842696,1.0,0.3399516806722689,0.14227399999999998,0.0,0.0,0.12811489361702127,0.21269771428571435,1.0,0.12419999999999999,0.0,0.0,0.0,1.0,0.0,1.0,4.31,4.31,4.31,0.88,0.88,0.88,47.3,16.7,161.0,161.0,161.0,3.13,3.13,3.13,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,36.8,26.6,26.7,11.248437500000001,7.228165137614675,16.217363636363636,2.87,65.24082872928179,46.0,52.6,24.443,35.39912280701754,0.05,82.3307650273224,12.742307692307692,0.7431457317073171,1.0,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.0,0.0,0.4612266666666666,0.4139693693693694,0.6681219298245614,1.0,0.0,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,1.0,0.0,1.0,0.10818571428571429,0.0,0.0,0.0,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.0,0.0,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206075,0.23270114942528736
65yo Woman (C10),1.0,0.5169,13.0,65.0,65.0,12.50512699062937,65.0,65.0,0.19506666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,16.0,16.0,16.0,16.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15895560975609752,1.0,37.97568421052632,38.46796491228069,0.2547387755102041,1.0,0.2963363636363635,0.0,0.27658539325842696,0.0,0.3399516806722689,0.14227399999999998,0.0,0.0,0.12811489361702127,0.21269771428571435,0.0,0.12419999999999999,0.0,0.0,0.0,0.0,1.0,1.0,5.89,5.89,5.89,0.42,0.42,0.42,34.9,14.3,118.0,118.0,118.0,5.35,5.35,5.35,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,34.6,15.7,52.0,11.248437500000001,7.228165137614675,16.217363636363636,4.48,65.24082872928179,96.74351562499999,33.2,24.443,35.39912280701754,0.08,82.3307650273224,12.742307692307692,0.7431457317073171,1.0,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,1.0,1.0,0.4612266666666666,0.4139693693693694,0.6681219298245614,1.0,1.0,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,1.0,1.0,1.0,0.10818571428571429,0.0,0.0,0.0,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,1.0,0.0,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206075,0.23270114942528736
66yo Man (C2),1.0,0.5225,13.0,66.0,66.0,12.50512699062937,66.0,66.0,0.19506666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,7.0,7.0,7.0,7.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15895560975609752,1.0,37.97568421052632,38.46796491228069,0.2547387755102041,1.0,0.2963363636363635,0.0,0.27658539325842696,1.0,0.3399516806722689,0.14227399999999998,0.0,1.0,0.12811489361702127,0.21269771428571435,1.0,0.12419999999999999,0.0,0.0,0.0,0.0,1.0,1.0,5.24,5.24,5.24,1.21,1.21,1.21,45.8,16.5,118.0,118.0,118.0,3.53,3.53,3.53,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,39.5,26.5,33.6,11.248437500000001,7.228165137614675,16.217363636363636,5.37,65.24082872928179,118.0,38.6,24.443,35.39912280701754,0.04,82.3307650273224,12.742307692307692,0.7431457317073171,1.0,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,1.0,1.0,0.4612266666666666,0.4139693693693694,0.6681219298245614,1.0,1.0,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,1.0,1.0,1.0,0.10818571428571429,0.0,0.0,1.0,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,1.0,0.0,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206075,0.23270114942528736
72yo Man (C11),1.0,0.5,13.0,72.0,72.0,12.50512699062937,72.0,72.0,0.19506666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,16.0,16.0,16.0,16.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15895560975609752,1.0,37.97568421052632,38.46796491228069,0.2547387755102041,1.0,0.2963363636363635,0.0,0.27658539325842696,0.0,0.3399516806722689,0.14227399999999998,0.0,0.0,0.12811489361702127,0.21269771428571435,0.0,0.12419999999999999,0.0,0.0,0.0,1.0,0.0,1.0,4.99,4.99,4.99,1.5564820846905538,1.3256249999999998,2.0001562499999994,50.7,17.0,99.0,99.0,99.0,3.73,3.73,3.73,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,42.6,29.0,42.1,11.248437500000001,7.228165137614675,16.217363636363636,6.89,65.24082872928179,96.74351562499999,85.0,24.443,35.39912280701754,0.22,82.3307650273224,12.742307692307692,0.7431457317073171,1.0,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.0,0.0,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.0,0.0,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.0,0.0,0.0,0.10818571428571429,0.0,0.0,0.0,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.0,0.0,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206075,0.23270114942528736
<= 3 day course of disease group,48.0,0.5955,45.0,72.0,50.75159056586644,12.50512699062937,59.0,78.0,0.19506666666666667,0.58,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.77,0.54,0.19,0.1875,0.08,0.06,0.19,0.08,0.04,0.0,0.79,37.97568421052632,38.46796491228069,0.2547387755102041,0.48,0.58,0.02,0.27658539325842696,0.02,0.4,0.14227399999999998,0.08,0.02,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.0,0.0,1.0,1.0,12.36,11.11,13.61,0.7,0.62,0.78,203.3,120.7,185.2,163.95,206.45,11.23,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,32.32,88.64,219.2,28.94,16.95,40.93,15.2,172.5,96.74351562499999,123.4,24.443,35.39912280701754,2.26,21.28,18.73,0.98,0.9792,0.0,0.0,0.0,0.1982051282051282,0.0,0.9792,0.0,0.3542,0.0,0.0,0.7292,0.7292,0.2292,0.1667,0.0,0.0417,0.0,0.0,0.10729787234042555,0.3690701149425287,0.9792,0.2609561643835617,0.10818571428571429,0.5833,0.09818415841584158,0.1875,0.0833,0.13644062500000004,0.25,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.0,6.955400000000001,2.0,14.913725490196079,1.0,1.0
<= 5 years old,10.0,0.3034,44.0,52.212129823769246,50.75159056586644,12.50512699062937,43.559684541639996,60.54107364679062,0.19506666666666667,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.15895560975609752,0.3,37.7,38.46796491228069,0.2547387755102041,0.1,0.2963363636363635,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,1.0,0.2955552631578946,0.3012145539906103,0.0,6.5,4.3,8.7,2.9,1.8,4.0,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,124.0,4.0,24.443,35.39912280701754,0.13,0.2,12.742307692307692,0.7431457317073171,0.8457750000000002,0.1,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.1,0.0,0.0,0.03792926829268293,0.08833775510204081,1.0,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.0,0.5123785166240408,6.955400000000001,13.0,9.0,0.0,0.23270114942528736
<=10 days after onset,29.0,0.5449,16.0,39.0,39.0,12.50512699062937,31.0,50.0,0.19506666666666667,0.552,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.414,5.0,5.0,4.0,7.0,2.0,2.0,1.0,2.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.24100000000000002,0.034,0.0,0.14639411764705887,0.0,0.07309664179104476,0.10300000000000001,0.0,0.034,0.15895560975609752,0.83,37.97568421052632,38.46796491228069,0.03,0.79,0.0,0.21,0.552,0.45,0.45,0.14227399999999998,0.0,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,1.0,4.9,3.9,5.7,1.0,0.9,1.5,311.51186046511634,210.01124999999996,186.0,149.0,228.0,2.9,6.771015625,9.829765625000004,136.5,127.3,153.8,23.007777777777775,37.45769230769232,22.0,25.0,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,71.4,71.4,39.317966804979264,24.443,35.39912280701754,0.04,0.2,12.742307692307692,0.414,0.828,0.65,0.0,0.0,0.1982051282051282,0.138,0.172,0.0,0.17,0.0,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.0,0.0,0.03792926829268293,0.0,0.51,0.0,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.0,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.0,0.0,6.955400000000001,15.356901408450709,14.913725490196079,0.0,0.23270114942528736
> 10 days after onset,33.0,0.5449,16.0,45.0,45.0,12.50512699062937,37.0,54.0,0.19506666666666667,0.5760000000000001,0.0,0.0,1.0,0.0,0.0,0.27,0.27,0.273,3.0,3.0,3.0,4.0,6.5,6.5,5.0,9.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.39399999999999996,0.121,0.03,0.14639411764705887,0.03,0.07309664179104476,0.121,0.03,0.0,0.15895560975609752,0.73,37.97568421052632,38.46796491228069,0.03,0.82,0.06,0.45,0.5760000000000001,0.58,0.58,0.14227399999999998,0.09,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,1.0,4.5,3.1,6.1,1.0,0.7,1.4,311.51186046511634,210.01124999999996,172.5,128.8,202.8,2.8,6.771015625,9.829765625000004,137.5,129.0,149.5,23.007777777777775,37.45769230769232,22.5,27.5,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,71.5,60.0,39.317966804979264,24.443,35.39912280701754,0.04,0.2,12.742307692307692,0.485,0.9390000000000001,0.81,0.0,0.0,0.1982051282051282,0.515,0.515,0.0,0.33,0.0,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.0,0.03,0.03792926829268293,0.0,0.33,0.0,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.03,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,0.97,0.03,0.03,6.955400000000001,15.356901408450709,14.913725490196079,0.0,0.23270114942528736
> 3 day course of disease group,53.0,0.5955,45.0,71.0,50.75159056586644,12.50512699062937,59.0,81.0,0.19506666666666667,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.85,0.62,0.25,0.28300000000000003,0.19,0.08,0.17,0.17,0.17,0.0,0.83,37.97568421052632,38.46796491228069,0.2547387755102041,0.62,0.58,0.09,0.27658539325842696,0.09,0.32,0.14227399999999998,0.11,0.08,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.0,0.0,1.0,1.0,7.72,7.21,8.23,0.69,0.64,0.74,195.6,151.0,173.0,162.5,183.5,6.48,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,33.75,34.15,46.15,22.38,14.61,30.15,10.08,116.5,96.74351562499999,94.1,24.443,35.39912280701754,0.58,11.47,13.22,0.98,0.9434,0.0,0.0,0.0,0.1982051282051282,0.0,0.9434,0.0,0.5094,0.0,0.0,0.8113,0.8113,0.5660000000000001,0.1132,0.0,0.0566,0.0,0.0,0.10729787234042555,0.3690701149425287,1.0,0.2609561643835617,0.10818571428571429,0.4717,0.09818415841584158,0.1698,0.1887,0.13644062500000004,0.2075,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.0,6.955400000000001,7.0,14.913725490196079,1.0,1.0
AGI I,30.0,0.2079,35.0,52.212129823769246,50.75159056586644,12.50512699062937,43.559684541639996,60.54107364679062,0.19506666666666667,0.5503197916666666,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,10.0,6.0,14.3,0.10189523809523812,0.09048695652173915,23.8,0.22396153846153852,0.49032033195020713,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.15895560975609752,0.7001397984886649,37.97568421052632,38.46796491228069,0.2547387755102041,0.6014235135135132,0.2963363636363635,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,5.510903426791277,8.7,7.2,11.8,0.66,0.43,0.82,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,72.3,24.443,35.39912280701754,0.19,4.6,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.067,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.5123785166240408,6.955400000000001,13.5,14.913725490196079,0.47,0.23270114942528736
